"item","Demanda","Valor","addValue"
"2018-03-02 23","40986.224","1.941521",""
"2018-03-02 24","38595.295","1.622067",""
"2018-03-03 01","35363.941","1.216444",""
"2018-03-03 02","32067.084","0.961574",""
"2018-03-03 03","29534.969","0.8698",""
"2018-03-03 04","27792.993","0.818499",""
"2018-03-03 05","26903.929","0.792316",""
"2018-03-03 06","27555.504","0.811505",""
"2018-03-03 07","27962.568","0.823493",""
"2018-03-03 08","27770.556","0.836049",""
"2018-03-03 09","29206.266","1.051644",""
"2018-03-03 10","33299.908","1.214926",""
"2018-03-03 11","35498.728","1.525821",""
"2018-03-03 12","37290.938","2.054144",""
"2018-03-03 13","38332.993","2.111545",""
"2018-03-03 14","38832.58","2.139064",""
"2018-03-03 15","38788.527","2.136637",""
"2018-03-03 16","38074.685","2.097315",""
"2018-03-03 17","37227.314","2.050639",""
"2018-03-03 18","35800.687","1.972055",""
"2018-03-03 19","34980.916","1.928983",""
"2018-03-03 20","35070.668","1.933932",""
"2018-03-03 21","37844.819","2.05758",""
"2018-03-03 22","38864.058","2.143115",""
"2018-03-03 23","35970.283","1.949232",""
"2018-03-03 24","33170.43","1.137037",""
"2018-03-04 01","30406.144","0.873703",""
"2018-03-04 02","27518.115","0.748065",""
"2018-03-04 03","25277.687","0.67209",""
"2018-03-04 04","23836.321","0.628083",""
"2018-03-04 05","23054.631","0.607486",""
"2018-03-04 06","23163.683","0.610359",""
"2018-03-04 07","23050.954","0.59777",""
"2018-03-04 08","22425.37","0.494649",""
"2018-03-04 09","23214.451","0.584018",""
"2018-03-04 10","26446.193","0.777259",""
"2018-03-04 11","28964.613","0.851275",""
"2018-03-04 12","30928.917","0.909007",""
"2018-03-04 13","32265.495","0.948289",""
"2018-03-04 14","33770.169","0.992512",""
"2018-03-04 15","34542.313","1.015205",""
"2018-03-04 16","34487.32","1.013589",""
"2018-03-04 17","34204.219","1.005269",""
"2018-03-04 18","33504.086","0.984692",""
"2018-03-04 19","33616.092","1.01604",""
"2018-03-04 20","34073.931","1.184258",""
"2018-03-04 21","37734.758","1.311493",""
"2018-03-04 22","39965.555","1.389025",""
"2018-03-04 23","37942.786","1.291579",""
"2018-03-04 24","34722.739","1.074328",""
"2018-03-05 01","31023.699","0.858157",""
"2018-03-05 02","28022.916","0.775152",""
"2018-03-05 03","26198.262","0.704376",""
"2018-03-05 04","25144.402","0.674542",""
"2018-03-05 05","24924.671","0.677563",""
"2018-03-05 06","26173.549","0.940882",""
"2018-03-05 07","29626.362","1.075601",""
"2018-03-05 08","34292.635","1.261368",""
"2018-03-05 09","38528.423","1.819123",""
"2018-03-05 10","43771.057","2.431972",""
"2018-03-05 11","46597.179","2.588994",""
"2018-03-05 12","48325.129","2.685001",""
"2018-03-05 13","48279.34","2.682457",""
"2018-03-05 14","49080.176","2.726952",""
"2018-03-05 15","51188.175","2.844076",""
"2018-03-05 16","52433.795","2.913284",""
"2018-03-05 17","50927.205","2.829576",""
"2018-03-05 18","46679.778","3.659402",""
"2018-03-05 19","42695.7","4.344835",""
"2018-03-05 20","41195.253","4.192145",""
"2018-03-05 21","44391.675","4.575643",""
"2018-03-05 22","45424.607","4.714607",""
"2018-03-05 23","42650.329","4.15715",""
"2018-03-05 24","40071.453","2.460526",""
"2018-03-06 01","35406.673","1.317061",""
"2018-03-06 02","31398.14","1.121007",""
"2018-03-06 03","29033.458","1.003591",""
"2018-03-06 04","27689.644","0.95714",""
"2018-03-06 05","27559.42","0.952639",""
"2018-03-06 06","28603.243","0.997273",""
"2018-03-06 07","31754.231","1.15461",""
"2018-03-06 08","35872.466","1.334387",""
"2018-03-06 09","40267.484","1.536404",""
"2018-03-06 10","44619.208","1.702444",""
"2018-03-06 11","46563.767","1.776639",""
"2018-03-06 12","48261.845","1.841428",""
"2018-03-06 13","48713.924","1.858678",""
"2018-03-06 14","49515.772","1.889272",""
"2018-03-06 15","51583.638","1.968172",""
"2018-03-06 16","51828.219","1.977503",""
"2018-03-06 17","50996.621","3.915946",""
"2018-03-06 18","46520.608","3.75586",""
"2018-03-06 19","42450.683","3.117549",""
"2018-03-06 20","40987.285","2.779665",""
"2018-03-06 21","43625.346","3.973461",""
"2018-03-06 22","45003.461","4.551135",""
"2018-03-06 23","41763.895","2.600051",""
"2018-03-06 24","39288.554","1.860894",""
"2018-03-07 01","34798.046","1.234987",""
"2018-03-07 02","31612.963","1.104862",""
"2018-03-07 03","29625.056","0.999806",""
"2018-03-07 04","28110.106","0.933486",""
"2018-03-07 05","28552.653","0.948182",""
"2018-03-07 06","29058.296","0.991148",""
"2018-03-07 07","32073.914","1.406031",""
"2018-03-07 08","36859.305","2.076206",""
"2018-03-07 09","40882.529","2.437851",""
"2018-03-07 10","43762.513","2.609586",""
"2018-03-07 11","45203.765","2.695529",""
"2018-03-07 12","45791.231","2.73056",""
"2018-03-07 13","45835.62","3.115801",""
"2018-03-07 14","45798.666","4.139135",""
"2018-03-07 15","48194.337","5.064707",""
"2018-03-07 16","48842.922","5.288318",""
"2018-03-07 17","48606.259","5.277289",""
"2018-03-07 18","44392.483","4.774472",""
"2018-03-07 19","41090.537","3.528564",""
"2018-03-07 20","40048.53","2.669499",""
"2018-03-07 21","43429.228","3.58074",""
"2018-03-07 22","44493.448","4.459361",""
"2018-03-07 23","41822.376","2.330649",""
"2018-03-07 24","39128.746","2.328573",""
"2018-03-08 01","34318.988","1.566601",""
"2018-03-08 02","31031.755","1.070731",""
"2018-03-08 03","28972.822","0.972063",""
"2018-03-08 04","28015.923","0.928272",""
"2018-03-08 05","28373.881","0.950278",""
"2018-03-08 06","28518.542","0.982314",""
"2018-03-08 07","31608.012","1.378807",""
"2018-03-08 08","36699.544","1.983642",""
"2018-03-08 09","41132.353","2.279616",""
"2018-03-08 10","44256.13","2.452741",""
"2018-03-08 11","45671.543","2.531185",""
"2018-03-08 12","46804.963","2.803195",""
"2018-03-08 13","47731.985","3.194365",""
"2018-03-08 14","47917.613","3.115409",""
"2018-03-08 15","49630.304","3.36577",""
"2018-03-08 16","50208.028","3.422902",""
"2018-03-08 17","48993.074","3.795537",""
"2018-03-08 18","44059.027","3.31352",""
"2018-03-08 19","40744.356","2.333383",""
"2018-03-08 20","39541.818","2.184398",""
"2018-03-08 21","43345.111","2.673473",""
"2018-03-08 22","43908.765","2.982987",""
"2018-03-08 23","41653.951","2.638667",""
"2018-03-08 24","38793.304","2.143048",""
"2018-03-09 01","34666.54","1.331259",""
"2018-03-09 02","31263.107","1.089538",""
"2018-03-09 03","29038.458","0.982294",""
"2018-03-09 04","27990.059","0.926613",""
"2018-03-09 05","28356.008","0.9319",""
"2018-03-09 06","28586.108","0.984198",""
"2018-03-09 07","31439.157","1.209214",""
"2018-03-09 08","36425.052","1.922787",""
"2018-03-09 09","40593.198","2.743876",""
"2018-03-09 10","44149.393","3.127756",""
"2018-03-09 11","45968.804","3.256651",""
"2018-03-09 12","47417.535","3.359287",""
"2018-03-09 13","47761.688","3.383668",""
"2018-03-09 14","47399.313","3.357995",""
"2018-03-09 15","49599.392","3.513859",""
"2018-03-09 16","49236.127","3.488124",""
"2018-03-09 17","46739.367","3.311241",""
"2018-03-09 18","42381.232","3.002491",""
"2018-03-09 19","39005.258","2.758624",""
"2018-03-09 20","38069.817","2.692466",""
"2018-03-09 21","42014.789","2.971472",""
"2018-03-09 22","42716.648","3.02111",""
"2018-03-09 23","40357.389","2.854253",""
"2018-03-09 24","38030.417","2.6645",""
"2018-03-10 01","34197.999","1.411557",""
"2018-03-10 02","30882.084","1.274689",""
"2018-03-10 03","28632.814","1.181848",""
"2018-03-10 04","27059.837","0.956426",""
"2018-03-10 05","26244.997","0.906976",""
"2018-03-10 06","26655.963","0.921179",""
"2018-03-10 07","26717.084","0.962098",""
"2018-03-10 08","27476.376","1.004406",""
"2018-03-10 09","30113.689","1.21199",""
"2018-03-10 10","33659.059","1.491167",""
"2018-03-10 11","36167.052","2.002845",""
"2018-03-10 12","37292.968","2.065197",""
"2018-03-10 13","37875.304","1.627526",""
"2018-03-10 14","38008.525","1.598745",""
"2018-03-10 15","37942.047","1.595948",""
"2018-03-10 16","37787.85","1.589463",""
"2018-03-10 17","36719.845","1.466757",""
"2018-03-10 18","35258.427","1.346498",""
"2018-03-10 19","34827.903","1.283683",""
"2018-03-10 20","34666.878","1.26516",""
"2018-03-10 21","38307.186","1.48843",""
"2018-03-10 22","38783.611","1.600833",""
"2018-03-10 23","36128.717","1.377547",""
"2018-03-10 24","33520.605","1.138119",""
"2018-03-11 01","30576.703","0.910477",""
"2018-03-11 02","27534.716","0.819897",""
"2018-03-11 03","25176.194","0.737477",""
"2018-03-11 04","23398.868","0.685415",""
"2018-03-11 05","22579.73","0.66142",""
"2018-03-11 06","22360.346","0.729425",""
"2018-03-11 07","23008.714","0.718547",""
"2018-03-11 08","22726.898","0.709746",""
"2018-03-11 09","23431.241","0.707634",""
"2018-03-11 10","26571.635","0.833031",""
"2018-03-11 11","29465.121","0.989725",""
"2018-03-11 12","31588.655","1.061054",""
"2018-03-11 13","33025.994","1.109334",""
"2018-03-11 14","34473.426","1.187162",""
"2018-03-11 15","35004.28","1.222391",""
"2018-03-11 16","34341.833","1.199258",""
"2018-03-11 17","33357.863","1.164897",""
"2018-03-11 18","33230.289","1.160442",""
"2018-03-11 19","33378.68","1.171684",""
"2018-03-11 20","34098.553","1.205208",""
"2018-03-11 21","38967.381","1.382013",""
"2018-03-11 22","39799.703","1.41635",""
"2018-03-11 23","37524.796","1.333121",""
"2018-03-11 24","34338.44","1.203296",""
"2018-03-12 01","30690.783","0.962169",""
"2018-03-12 02","27515.688","0.829321",""
"2018-03-12 03","25210.091","0.759831",""
"2018-03-12 04","24351.221","0.733944",""
"2018-03-12 05","24436.747","0.736523",""
"2018-03-12 06","25471.725","0.804715",""
"2018-03-12 07","29230.954","1.027856",""
"2018-03-12 08","34493.934","1.254673",""
"2018-03-12 09","38602.245","1.467187",""
"2018-03-12 10","42493.401","1.663945",""
"2018-03-12 11","44480.665","2.107882",""
"2018-03-12 12","46085.284","2.568829",""
"2018-03-12 13","46489.572","2.478818",""
"2018-03-12 14","47081.48","2.473336",""
"2018-03-12 15","49304.243","2.655752",""
"2018-03-12 16","49715.037","2.807261",""
"2018-03-12 17","49218.004","2.779195",""
"2018-03-12 18","44847.24","2.434677",""
"2018-03-12 19","41465.515","1.623695",""
"2018-03-12 20","40227.402","1.575214",""
"2018-03-12 21","44370.822","2.236947",""
"2018-03-12 22","44705.641","2.159129",""
"2018-03-12 23","42027.501","1.543958",""
"2018-03-12 24","38212.38","1.362174",""
"2018-03-13 01","33647.903","1.009333",""
"2018-03-13 02","30405.204","0.912063",""
"2018-03-13 03","28146.892","0.839224",""
"2018-03-13 04","27310.402","0.80769",""
"2018-03-13 05","27022.811","0.799184",""
"2018-03-13 06","28148.191","0.847757",""
"2018-03-13 07","31950.973","1.112705",""
"2018-03-13 08","38333.293","1.450655",""
"2018-03-13 09","39058.773","2.213628",""
"2018-03-13 10","43180.657","2.447233",""
"2018-03-13 11","45281.579","2.566301",""
"2018-03-13 12","47458.918","2.6897",""
"2018-03-13 13","48775.941","2.764341",""
"2018-03-13 14","48804.477","2.765959",""
"2018-03-13 15","51230.678","2.903462",""
"2018-03-13 16","51800.765","2.935771",""
"2018-03-13 17","50153.745","2.842427",""
"2018-03-13 18","45855.938","2.598852",""
"2018-03-13 19","41915.566","2.373005",""
"2018-03-13 20","40166.721","2.273995",""
"2018-03-13 21","44376.542","2.51233",""
"2018-03-13 22","44204.807","2.502608",""
"2018-03-13 23","41219.157","2.333578",""
"2018-03-13 24","38147.291","1.643926",""
"2018-03-14 01","33958.674","1.218053",""
"2018-03-14 02","30768.549","1.096196",""
"2018-03-14 03","28314.03","0.981392",""
"2018-03-14 04","27044.208","0.904717",""
"2018-03-14 05","27221.86","0.933673",""
"2018-03-14 06","28360.169","0.986417",""
"2018-03-14 07","31824.983","1.297182",""
"2018-03-14 08","36617.993","1.95247",""
"2018-03-14 09","40660.223","2.337414",""
"2018-03-14 10","44153.832","2.53825",""
"2018-03-14 11","46024.981","2.645816",""
"2018-03-14 12","46798.657","2.690292",""
"2018-03-14 13","47382.522","2.723856",""
"2018-03-14 14","46374.689","2.66592",""
"2018-03-14 15","48846.862","2.808037",""
"2018-03-14 16","49117.817","2.823613",""
"2018-03-14 17","48467.682","2.786239",""
"2018-03-14 18","44197.101","2.540737",""
"2018-03-14 19","40635.476","2.326177",""
"2018-03-14 20","39834.574","2.28033",""
"2018-03-14 21","43677.077","2.500294",""
"2018-03-14 22","43984.816","2.51791",""
"2018-03-14 23","41623.777","2.382752",""
"2018-03-14 24","38152.118","2.184018",""
"2018-03-15 01","33733.53","1.247279",""
"2018-03-15 02","30331.466","1.081306",""
"2018-03-15 03","28192.751","1.005062",""
"2018-03-15 04","27317.174","0.973848",""
"2018-03-15 05","27290.955","0.972913",""
"2018-03-15 06","28435.719","1.013724",""
"2018-03-15 07","31886.671","1.420936",""
"2018-03-15 08","37199.883","2.07213",""
"2018-03-15 09","40915.464","2.362869",""
"2018-03-15 10","44592.513","2.575219",""
"2018-03-15 11","46504.851","2.685656",""
"2018-03-15 12","47893.563","2.765855",""
"2018-03-15 13","47743.07","2.757163",""
"2018-03-15 14","47623.303","2.750246",""
"2018-03-15 15","50234.385","2.901037",""
"2018-03-15 16","50557.228","2.919681",""
"2018-03-15 17","49772.827","2.874382",""
"2018-03-15 18","45644.035","2.635944",""
"2018-03-15 19","41248.096","2.357239",""
"2018-03-15 20","39509.936","2.257907",""
"2018-03-15 21","44339.882","2.533928",""
"2018-03-15 22","44244.916","2.528501",""
"2018-03-15 23","41478.435","2.370403",""
"2018-03-15 24","38453.799","2.197552",""
"2018-03-16 01","34602.596","1.291785",""
"2018-03-16 02","30861.456","1.094608",""
"2018-03-16 03","28378.765","1.004844",""
"2018-03-16 04","27396.968","0.97008",""
"2018-03-16 05","26926.126","0.953409",""
"2018-03-16 06","28190.801","1.006662",""
"2018-03-16 07","31391.338","1.177564",""
"2018-03-16 08","36087.996","1.373272",""
"2018-03-16 09","40595.158","1.593594",""
"2018-03-16 10","44351.164","1.743704",""
"2018-03-16 11","45622.242","1.884184",""
"2018-03-16 12","46616.764","2.625861",""
"2018-03-16 13","46153.282","2.03652",""
"2018-03-16 14","46223.623","2.236917",""
"2018-03-16 15","47577.809","1.870562",""
"2018-03-16 16","47886.357","2.236778",""
"2018-03-16 17","45736.451","2.122608",""
"2018-03-16 18","41756.814","1.641705",""
"2018-03-16 19","38945.46","1.517127",""
"2018-03-16 20","38162.153","1.486613",""
"2018-03-16 21","43158.248","1.681237",""
"2018-03-16 22","42411.668","1.652153",""
"2018-03-16 23","39922.757","1.555198",""
"2018-03-16 24","37310.586","1.45344",""
"2018-03-17 01","33864.822","1.205887",""
"2018-03-17 02","30856.841","1.046632",""
"2018-03-17 03","28349.003","1.006054",""
"2018-03-17 04","26727.57","0.948512",""
"2018-03-17 05","26341.702","0.934819",""
"2018-03-17 06","26977.406","0.957378",""
"2018-03-17 07","27495.289","0.975757",""
"2018-03-17 08","27917.334","0.990735",""
"2018-03-17 09","30076.53","1.170829",""
"2018-03-17 10","33792.964","1.315503",""
"2018-03-17 11","36840.987","1.434158",""
"2018-03-17 12","38065.694","1.481834",""
"2018-03-17 13","38144.795","1.484913",""
"2018-03-17 14","38041.491","1.480892",""
"2018-03-17 15","38523.821","1.499668",""
"2018-03-17 16","37915.668","1.475994",""
"2018-03-17 17","36644.429","1.426507",""
"2018-03-17 18","34724.312","1.35176",""
"2018-03-17 19","33978.869","1.322741",""
"2018-03-17 20","34890.858","1.358243",""
"2018-03-17 21","39956.753","1.55545",""
"2018-03-17 22","38609.529","1.503004",""
"2018-03-17 23","35607.464","1.353903",""
"2018-03-17 24","33028.258","1.209986",""
"2018-03-18 01","29938.107","1.075096",""
"2018-03-18 02","27171.58","0.939671",""
"2018-03-18 03","25068.656","0.839712",""
"2018-03-18 04","23798.12","0.764118",""
"2018-03-18 05","20869.296","0.660002",""
"2018-03-18 06","22140.154","0.688167",""
"2018-03-18 07","22690.198","0.701155",""
"2018-03-18 08","22578.944","0.696355",""
"2018-03-18 09","22870.962","0.719165",""
"2018-03-18 10","26062.874","0.915485",""
"2018-03-18 11","29168.52","1.063304",""
"2018-03-18 12","30651.391","1.11736",""
"2018-03-18 13","31896.724","1.162758",""
"2018-03-18 14","33538.529","1.222607",""
"2018-03-18 15","34139.608","1.24452",""
"2018-03-18 16","33669.124","1.227369",""
"2018-03-18 17","32987.023","1.202503",""
"2018-03-18 18","32267.815","1.176285",""
"2018-03-18 19","32467.294","1.197273",""
"2018-03-18 20","33654.583","1.245119",""
"2018-03-18 21","39313.04","1.516155",""
"2018-03-18 22","38721.851","1.493355",""
"2018-03-18 23","36522.04","1.379861",""
"2018-03-18 24","33513.522","1.235854",""
"2018-03-19 01","29818.047","1.054588",""
"2018-03-19 02","26746.702","0.876548",""
"2018-03-19 03","25143.588","0.793661",""
"2018-03-19 04","24253.09","0.765552",""
"2018-03-19 05","24249.223","0.71567",""
"2018-03-19 06","25485.7","0.870601",""
"2018-03-19 07","29019.541","1.050867",""
"2018-03-19 08","34476.188","1.312969",""
"2018-03-19 09","38221.219","1.499422",""
"2018-03-19 10","42429.829","1.664527",""
"2018-03-19 11","44682.251","1.752889",""
"2018-03-19 12","47345.388","1.857364",""
"2018-03-19 13","46866.736","1.838586",""
"2018-03-19 14","46818.91","1.83671",""
"2018-03-19 15","48798.417","1.914367",""
"2018-03-19 16","49087.806","1.925719",""
"2018-03-19 17","48523.924","1.903598",""
"2018-03-19 18","43798.509","1.71822",""
"2018-03-19 19","40584.078","1.592117",""
"2018-03-19 20","39735.355","1.558822",""
"2018-03-19 21","44222.548","1.734855",""
"2018-03-19 22","43405.065","1.702785",""
"2018-03-19 23","40339.996","1.582542",""
"2018-03-19 24","37020.475","1.452317",""
"2018-03-20 01","32895.02","1.243193",""
"2018-03-20 02","29696.219","1.118693",""
"2018-03-20 03","27605.177","1.034888",""
"2018-03-20 04","26769.959","0.96942",""
"2018-03-20 05","27055.934","0.96498",""
"2018-03-20 06","28240.259","1.008936",""
"2018-03-20 07","31514.175","1.169943",""
"2018-03-20 08","37016.048","1.425926",""
"2018-03-20 09","40744.312","1.604204",""
"2018-03-20 10","44071.37","1.735199",""
"2018-03-20 11","45730.61","1.800528",""
"2018-03-20 12","46934.061","1.847911",""
"2018-03-20 13","46739.686","1.840257",""
"2018-03-20 14","46806.391","1.842884",""
"2018-03-20 15","49379.833","1.944207",""
"2018-03-20 16","50317.084","2.106456",""
"2018-03-20 17","49755.573","2.823621",""
"2018-03-20 18","44808.283","2.542863",""
"2018-03-20 19","41593.683","2.355381",""
"2018-03-20 20","40297.809","2.281998",""
"2018-03-20 21","45756.652","2.938644",""
"2018-03-20 22","44210.421","2.970965",""
"2018-03-20 23","41965.544","2.039861",""
"2018-03-20 24","39123.607","1.704417",""
"2018-03-21 01","34643.422","1.273015",""
"2018-03-21 02","31220.311","1.149131",""
"2018-03-21 03","29100.058","1.04981",""
"2018-03-21 04","27948.663","1.003163",""
"2018-03-21 05","28052.257","1.006882",""
"2018-03-21 06","29009.012","1.064203",""
"2018-03-21 07","32318.65","1.21713",""
"2018-03-21 08","37606.111","1.452925",""
"2018-03-21 09","40887.666","1.617083",""
"2018-03-21 10","44367.983","2.517182",""
"2018-03-21 11","46417.347","2.647595",""
"2018-03-21 12","47406.609","2.579798",""
"2018-03-21 13","47552.82","1.880686",""
"2018-03-21 14","48114.701","1.902908",""
"2018-03-21 15","49375.36","1.952767",""
"2018-03-21 16","49684.612","1.964997",""
"2018-03-21 17","49013.43","1.938452",""
"2018-03-21 18","44482.691","1.759264",""
"2018-03-21 19","41540.348","1.640365",""
"2018-03-21 20","40528.643","1.600414",""
"2018-03-21 21","44962.939","1.775517",""
"2018-03-21 22","43686.193","1.725101",""
"2018-03-21 23","41281.398","1.627623",""
"2018-03-21 24","37824.778","1.491338",""
"2018-03-22 01","33657.531","1.276155",""
"2018-03-22 02","30302.522","1.141557",""
"2018-03-22 03","28332.458","1.020711",""
"2018-03-22 04","27310.867","0.983906",""
"2018-03-22 05","27636.197","0.982149",""
"2018-03-22 06","28786.206","1.007227",""
"2018-03-22 07","32470.368","1.280626",""
"2018-03-22 08","37801.844","1.967893",""
"2018-03-22 09","40871.263","2.384299",""
"2018-03-22 10","44761.831","2.611262",""
"2018-03-22 11","46406.933","2.707232",""
"2018-03-22 12","47216.792","2.754477",""
"2018-03-22 13","47175.828","2.752087",""
"2018-03-22 14","46542.403","2.715135",""
"2018-03-22 15","47895.175","2.794051",""
"2018-03-22 16","48896.115","2.852443",""
"2018-03-22 17","48205.728","2.812168",""
"2018-03-22 18","43930.672","2.562775",""
"2018-03-22 19","41044.308","2.391892",""
"2018-03-22 20","40455.599","2.357584",""
"2018-03-22 21","45522.131","2.652841",""
"2018-03-22 22","43995.779","2.563892",""
"2018-03-22 23","41768.518","2.429003",""
"2018-03-22 24","38509.121","2.077484",""
"2018-03-23 01","33898.066","1.358539",""
"2018-03-23 02","30739.248","1.224477",""
"2018-03-23 03","28396.585","1.025974",""
"2018-03-23 04","27604.808","0.988986",""
"2018-03-23 05","27408.58","0.981956",""
"2018-03-23 06","29072.26","1.062744",""
"2018-03-23 07","32504.48","1.294793",""
"2018-03-23 08","37738.716","1.512462",""
"2018-03-23 09","41505.875","2.956384",""
"2018-03-23 10","44626.341","3.178648",""
"2018-03-23 11","46754.167","3.33021",""
"2018-03-23 12","47019.237","3.34909",""
"2018-03-23 13","46760.073","3.330631",""
"2018-03-23 14","46348.607","3.301322",""
"2018-03-23 15","47816.794","3.405898",""
"2018-03-23 16","46801.823","3.333604",""
"2018-03-23 17","44873.004","3.196218",""
"2018-03-23 18","41184.441","2.933488",""
"2018-03-23 19","38479.947","2.726833",""
"2018-03-23 20","38534.473","2.730697",""
"2018-03-23 21","43354.366","3.072253",""
"2018-03-23 22","41769.916","2.959973",""
"2018-03-23 23","39905.613","2.827861",""
"2018-03-23 24","37875.381","2.631094",""
"2018-03-24 01","34377.033","1.623385",""
"2018-03-24 02","31431.377","1.484282",""
"2018-03-24 03","29075.857","1.19457",""
"2018-03-24 04","27121.373","0.807681",""
"2018-03-24 05","27029.203","0.796723",""
"2018-03-24 06","27709.438","0.747726",""
"2018-03-24 07","28303.701","0.884176",""
"2018-03-24 08","28960.421","1.367597",""
"2018-03-24 09","30707.726","1.463173",""
"2018-03-24 10","35115.655","1.673204",""
"2018-03-24 11","37914.738","1.806576",""
"2018-03-24 12","38710.413","1.844488",""
"2018-03-24 13","38847.954","1.851042",""
"2018-03-24 14","39342.243","1.874594",""
"2018-03-24 15","39242.617","1.869847",""
"2018-03-24 16","39015.772","1.859038",""
"2018-03-24 17","37632.95","1.793149",""
"2018-03-24 18","36035.806","1.717048",""
"2018-03-24 19","35024.291","1.670979",""
"2018-03-24 20","35631.568","1.699952",""
"2018-03-24 21","40988.954","1.955548",""
"2018-03-24 22","38941.56","1.857869",""
"2018-03-24 23","36435.929","1.738327",""
"2018-03-24 24","33538.489","1.43295",""
"2018-03-25 01","30400.451","1.067923",""
"2018-03-25 02","29707.579","0.973168",""
"2018-03-25 03","29848.14","0.919723",""
"2018-03-25 04","28001.529","0.856016",""
"2018-03-25 05","26845.879","0.820688",""
"2018-03-25 06","26938.286","0.823513",""
"2018-03-25 07","27096.148","0.828338",""
"2018-03-25 08","27239.37","0.832716",""
"2018-03-25 09","27387.51","0.912148",""
"2018-03-25 10","31162.295","1.1212",""
"2018-03-25 11","35159.849","1.359053",""
"2018-03-25 12","37162.436","1.359668",""
"2018-03-25 13","39052.165","1.400327",""
"2018-03-25 14","41112.708","1.501698",""
"2018-03-25 15","42096.641","1.627184",""
"2018-03-25 16","41468.383","1.6029",""
"2018-03-25 17","40937.1","1.582363",""
"2018-03-25 18","39994.75","1.545939",""
"2018-03-25 19","39714.832","1.537532",""
"2018-03-25 20","35025.19","1.415579",""
"2018-03-25 21","39844.628","2.225448",""
"2018-03-25 22","39150.902","2.186701",""
"2018-03-25 23","37158.9","2.075441",""
"2018-03-25 24","33899.089","1.602875",""
"2018-03-26 01","30694.401","1.132348",""
"2018-03-26 02","27911.348","0.983877",""
"2018-03-26 03","25626.434","0.845708",""
"2018-03-26 04","24636.412","0.789079",""
"2018-03-26 05","24635.335","0.814497",""
"2018-03-26 06","25997.25","0.924305",""
"2018-03-26 07","29661.372","1.097844",""
"2018-03-26 08","35625.944","1.433364",""
"2018-03-26 09","39610.2","2.265316",""
"2018-03-26 10","44091.825","2.521621",""
"2018-03-26 11","45627.036","2.60942",""
"2018-03-26 12","47052.122","2.690921",""
"2018-03-26 13","47128.567","2.695293",""
"2018-03-26 14","47259.794","2.702798",""
"2018-03-26 15","49317.496","2.820479",""
"2018-03-26 16","50627.889","2.89542",""
"2018-03-26 17","49179.527","2.812588",""
"2018-03-26 18","44255.881","2.531003",""
"2018-03-26 19","40571.663","2.325234",""
"2018-03-26 20","40898.935","2.343991",""
"2018-03-26 21","46021.684","2.637584",""
"2018-03-26 22","44195.45","2.53292",""
"2018-03-26 23","41433.758","2.374642",""
"2018-03-26 24","38456.888","2.01004",""
"2018-03-27 01","33926.136","1.316312",""
"2018-03-27 02","30354.652","1.220198",""
"2018-03-27 03","27939.461","1.1469",""
"2018-03-27 04","26848.634","1.102121",""
"2018-03-27 05","27037.296","1.109866",""
"2018-03-27 06","28153.158","1.155672",""
"2018-03-27 07","32595.459","1.698797",""
"2018-03-27 08","37199.419","2.076742",""
"2018-03-27 09","41451.622","2.412443",""
"2018-03-27 10","45079.174","2.640012",""
"2018-03-27 11","47076.649","2.756992",""
"2018-03-27 12","47769.353","2.797559",""
"2018-03-27 13","47628.607","2.789316",""
"2018-03-27 14","47803.794","2.799576",""
"2018-03-27 15","50375.725","2.950198",""
"2018-03-27 16","51044.373","2.989357",""
"2018-03-27 17","50419.422","2.952757",""
"2018-03-27 18","46268.162","2.709643",""
"2018-03-27 19","42765.515","2.504515",""
"2018-03-27 20","41786.1","2.447156",""
"2018-03-27 21","47365.278","3.10803",""
"2018-03-27 22","45529.478","2.929422",""
"2018-03-27 23","42576.972","2.493473",""
"2018-03-27 24","39749.861","2.327906",""
"2018-03-28 01","34800.838","1.870838",""
"2018-03-28 02","31281.566","1.209573",""
"2018-03-28 03","29312.793","1.133445",""
"2018-03-28 04","28079.659","0.908774",""
"2018-03-28 05","28397.411","1.075677",""
"2018-03-28 06","29559.099","1.177008",""
"2018-03-28 07","32679.612","1.838009",""
"2018-03-28 08","38600.272","2.178025",""
"2018-03-28 09","41075.048","2.407284",""
"2018-03-28 10","45514.706","2.667479",""
"2018-03-28 11","47302.379","2.772249",""
"2018-03-28 12","48403.116","2.83676",""
"2018-03-28 13","48220.956","2.826084",""
"2018-03-28 14","48552.367","2.845508",""
"2018-03-28 15","50203.602","3.057903",""
"2018-03-28 16","50472.173","3.588168",""
"2018-03-28 17","49587.826","3.94605",""
"2018-03-28 18","45566.886","3.626076",""
"2018-03-28 19","42577.792","3.37531",""
"2018-03-28 20","42458.008","3.365814",""
"2018-03-28 21","46984.556","3.724652",""
"2018-03-28 22","45432.056","3.337243",""
"2018-03-28 23","43012.756","2.857134",""
"2018-03-28 24","39969.264","2.381236",""
"2018-03-29 01","35328.5","1.514887",""
"2018-03-29 02","32138.836","1.24186",""
"2018-03-29 03","29694.578","1.147412",""
"2018-03-29 04","28196.166","1.205636",""
"2018-03-29 05","28121.571","1.226292",""
"2018-03-29 06","29497.641","1.286298",""
"2018-03-29 07","32564.85","1.420048",""
"2018-03-29 08","37919.404","1.653544",""
"2018-03-29 09","40991.276","2.348574",""
