"item","Demanda","Valor","addValue"
"2017-11-05 08","39326.433","1.183008",""
"2017-11-05 09","43761.075","1.333004",""
"2017-11-05 10","51281.34","1.562079",""
"2017-11-05 11","58123.431","1.770495",""
"2017-11-05 12","62006.205","1.888768",""
"2017-11-05 13","65430.826","1.993085",""
"2017-11-05 14","68912.318","2.099135",""
"2017-11-05 15","69308.216","2.111194",""
"2017-11-05 16","66927.647","2.03868",""
"2017-11-05 17","64600.684","1.967798",""
"2017-11-05 18","63482.72","1.933744",""
"2017-11-05 19","63712.518","1.985035",""
"2017-11-05 20","65762.457","2.115398",""
"2017-11-05 21","78325.878","2.54428",""
"2017-11-05 22","83184.316","2.702097",""
"2017-11-05 23","77103.712","2.50458",""
"2017-11-05 24","68203.186","2.198221",""
"2017-11-06 01","56731.06","1.559577",""
"2017-11-06 02","49123.978","0.381852",""
"2017-11-06 03","44259.685","0.114681",""
"2017-11-06 04","41755.117","0.108191",""
"2017-11-06 05","40879.528","0.780206",""
"2017-11-06 06","42282.966","1.322718",""
"2017-11-06 07","50961.351","1.607082",""
"2017-11-06 08","56976.932","1.796785",""
"2017-11-06 09","58628.032","1.922955",""
"2017-11-06 10","63324.709","2.129028",""
"2017-11-06 11","67689.929","2.275789",""
"2017-11-06 12","70528.753","2.371233",""
"2017-11-06 13","73856.532","2.483116",""
"2017-11-06 14","75649.532","2.543398",""
"2017-11-06 15","75525.499","2.539227",""
"2017-11-06 16","73981.636","2.487321",""
"2017-11-06 17","72713.106","2.440078",""
"2017-11-06 18","71971.455","2.306029",""
"2017-11-06 19","72032.827","2.321652",""
"2017-11-06 20","75606.656","2.699635",""
"2017-11-06 21","86079.383","4.449886",""
"2017-11-06 22","87104.483","4.50288",""
"2017-11-06 23","79404.063","3.086131",""
"2017-11-06 24","69865.575","2.154664",""
"2017-11-07 01","60066.541","0.155637",""
"2017-11-07 02","51728.62","0.134033",""
"2017-11-07 03","46708.304","0.121025",""
"2017-11-07 04","44402.702","0.115051",""
"2017-11-07 05","43429.815","0.11253",""
"2017-11-07 06","44693.733","0.1384",""
"2017-11-07 07","54509.683","1.739649",""
"2017-11-07 08","60875.466","1.94281",""
"2017-11-07 09","62585.34","2.060663",""
"2017-11-07 10","66012.672","2.211056",""
"2017-11-07 11","68860.414","2.741616",""
"2017-11-07 12","71630.416","3.693891",""
"2017-11-07 13","73176.461","3.607135",""
"2017-11-07 14","74627.494","3.447567",""
"2017-11-07 15","74144.603","3.045716",""
"2017-11-07 16","72976.435","2.444303",""
"2017-11-07 17","72226.9","2.419198",""
"2017-11-07 18","71058.735","2.38007",""
"2017-11-07 19","71090.214","2.385618",""
"2017-11-07 20","75330.14","2.480293",""
"2017-11-07 21","85308.537","2.862751",""
"2017-11-07 22","86585.944","2.905617",""
"2017-11-07 23","79216.961","2.312899",""
"2017-11-07 24","68836.352","0.187061",""
"2017-11-08 01","58781.908","0.15627",""
"2017-11-08 02","50726.193","0.134854",""
"2017-11-08 03","46596.982","0.123877",""
"2017-11-08 04","44085.011","0.117199",""
"2017-11-08 05","43242.746","0.114959",""
"2017-11-08 06","44761.932","0.118998",""
"2017-11-08 07","53679.618","1.695481",""
"2017-11-08 08","59438.633","1.907479",""
"2017-11-08 09","61105.941","2.046078",""
"2017-11-08 10","63753.866","2.146848",""
"2017-11-08 11","67449.783","2.271304",""
"2017-11-08 12","70488.687","2.373636",""
"2017-11-08 13","72919.081","2.455477",""
"2017-11-08 14","74486.139","2.508246",""
"2017-11-08 15","74694.712","2.51527",""
"2017-11-08 16","73979.214","2.491176",""
"2017-11-08 17","73240.877","2.466314",""
"2017-11-08 18","73078.627","2.349834",""
"2017-11-08 19","70084.261","2.084978",""
"2017-11-08 20","72886.638","2.339048",""
"2017-11-08 21","82123.893","2.723855",""
"2017-11-08 22","86865.185","2.930597",""
"2017-11-08 23","80120.925","1.257711",""
"2017-11-08 24","69545.065","0.189286",""
"2017-11-09 01","59337.764","0.153992",""
"2017-11-09 02","50655.525","0.13146",""
"2017-11-09 03","45870.526","0.058069",""
"2017-11-09 04","43769.517","0",""
"2017-11-09 05","43288.169","0",""
"2017-11-09 06","44369.719","0.098297",""
"2017-11-09 07","53001.026","0.137547",""
"2017-11-09 08","58524.139","1.485466",""
"2017-11-09 09","60612.783","1.822389",""
"2017-11-09 10","62637.32","1.883258",""
"2017-11-09 11","65844.322","1.97968",""
"2017-11-09 12","69549.073","2.091068",""
"2017-11-09 13","71386.606","2.146315",""
"2017-11-09 14","72238.229","2.171921",""
"2017-11-09 15","72955.851","2.20735",""
"2017-11-09 16","73451.457","2.264188",""
"2017-11-09 17","73030.578","2.232724",""
"2017-11-09 18","72791.26","2.170118",""
"2017-11-09 19","71487.702","2.131255",""
"2017-11-09 20","72762.973","2.358107",""
"2017-11-09 21","81042.251","2.667461",""
"2017-11-09 22","85641.818","2.818853",""
"2017-11-09 23","79126.243","0.986665",""
"2017-11-09 24","69680.659","0.189655",""
"2017-11-10 01","60005.046","0.155435",""
"2017-11-10 02","51512.067","0.087873",""
"2017-11-10 03","46557.948","0",""
"2017-11-10 04","44397.409","0",""
"2017-11-10 05","43736.398","0",""
"2017-11-10 06","44840.263","0",""
"2017-11-10 07","51135.277","0.109845",""
"2017-11-10 08","57016.738","0.147695",""
"2017-11-10 09","59307.707","0.325994",""
"2017-11-10 10","63382.924","1.926181",""
"2017-11-10 11","67869.002","2.062511",""
"2017-11-10 12","71296.097","2.166658",""
"2017-11-10 13","74487.523","2.263645",""
"2017-11-10 14","76267.642","2.317742",""
"2017-11-10 15","77282.563","2.41206",""
"2017-11-10 16","77085.524","2.478964",""
"2017-11-10 17","75980.929","2.337832",""
"2017-11-10 18","73199.033","0.81395",""
"2017-11-10 19","71899.78","0.195333",""
"2017-11-10 20","72184.567","1.974748",""
"2017-11-10 21","79051.587","2.462278",""
"2017-11-10 22","83613.737","2.604379",""
"2017-11-10 23","78335.093","2.439961",""
"2017-11-10 24","70784.811","2.115343",""
"2017-11-11 01","63497.455","0.168403",""
"2017-11-11 02","55810.936","0.148017",""
"2017-11-11 03","50317.705","0.133449",""
"2017-11-11 04","46531.948","0.123409",""
"2017-11-11 05","44651.44","0.118422",""
"2017-11-11 06","43918.179","0.116476",""
"2017-11-11 07","42908.397","0.113798",""
"2017-11-11 08","44362.015","0.117654",""
"2017-11-11 09","51483.263","0.120286",""
"2017-11-11 10","59522.09","0.157861",""
"2017-11-11 11","66206.978","1.977474",""
"2017-11-11 12","70400.487","2.102726",""
"2017-11-11 13","74168.932","2.318319",""
"2017-11-11 14","77462.279","2.460391",""
"2017-11-11 15","77562.332","2.463569",""
"2017-11-11 16","75031.384","1.473497",""
"2017-11-11 17","73026.671","0.193676",""
"2017-11-11 18","71361.513","0.18926",""
"2017-11-11 19","70216.256","0.727155",""
"2017-11-11 20","69622.531","2.246553",""
"2017-11-11 21","75584.381","2.629842",""
"2017-11-11 22","81399.852","3.541512",""
"2017-11-11 23","76456.505","2.327059",""
"2017-11-11 24","70058.94","0.12387",""
"2017-11-12 01","62851.526","0.055488",""
"2017-11-12 02","55765.545","0.049233",""
"2017-11-12 03","50014.426","0.044155",""
"2017-11-12 04","46388.015","0.040954",""
"2017-11-12 05","43551.336","0.027464",""
"2017-11-12 06","41555.138","0",""
"2017-11-12 07","39535.922","0",""
"2017-11-12 08","38748.102","0",""
"2017-11-12 09","43503.151","0",""
"2017-11-12 10","51382.299","0.00972",""
"2017-11-12 11","57665.725","0.05091",""
"2017-11-12 12","61886.937","0.054637",""
"2017-11-12 13","65814.134","0.058104",""
"2017-11-12 14","69820.731","0.061641",""
"2017-11-12 15","70858.49","0.062557",""
"2017-11-12 16","67712.367","0.05978",""
"2017-11-12 17","65573.505","0.057891",""
"2017-11-12 18","64689.576","0.057111",""
"2017-11-12 19","64294.177","0.060817",""
"2017-11-12 20","67916.267","1.713147",""
"2017-11-12 21","77215.02","3.184493",""
"2017-11-12 22","84816.83","4.364486",""
"2017-11-12 23","78887.351","2.989804",""
"2017-11-12 24","69985.387","0.189774",""
"2017-11-13 01","59661.718","0.018812",""
"2017-11-13 02","50884.67","0",""
"2017-11-13 03","46087.012","0",""
"2017-11-13 04","43671.825","0",""
"2017-11-13 05","42740.028","0",""
"2017-11-13 06","43720.534","0.008271",""
"2017-11-13 07","50474.703","0.903968",""
"2017-11-13 08","56219.848","1.687553",""
"2017-11-13 09","59334.238","1.938188",""
"2017-11-13 10","63344.501","2.085164",""
"2017-11-13 11","69153.963","2.293843",""
"2017-11-13 12","73444.078","2.491724",""
"2017-11-13 13","77038.238","2.623378",""
"2017-11-13 14","79341.199","2.701801",""
"2017-11-13 15","79747.183","2.715626",""
"2017-11-13 16","79467.48","2.706101",""
"2017-11-13 17","78942.26","2.673281",""
"2017-11-13 18","77745.499","2.397424",""
"2017-11-13 19","75244.231","2.320294",""
"2017-11-13 20","75680.273","2.371919",""
"2017-11-13 21","83621.626","2.815922",""
"2017-11-13 22","89028.129","3.059741",""
"2017-11-13 23","81795.201","2.29019",""
"2017-11-13 24","71359.273","0.0675",""
"2017-11-14 01","60963.567","0.053821",""
"2017-11-14 02","52379.21","0.046243",""
"2017-11-14 03","47900.198","0.042289",""
"2017-11-14 04","45650.713","0.040303",""
"2017-11-14 05","44731.914","0.039491",""
"2017-11-14 06","45772.88","0.600389",""
"2017-11-14 07","52374.721","1.582043",""
"2017-11-14 08","57442.541","1.749611",""
"2017-11-14 09","61006.717","1.288794",""
"2017-11-14 10","65140.468","2.152499",""
"2017-11-14 11","70223.406","2.34703",""
"2017-11-14 12","74144.813","2.501471",""
"2017-11-14 13","77741.716","2.622822",""
"2017-11-14 14","79730.97","2.689935",""
"2017-11-14 15","79803.352","2.692377",""
"2017-11-14 16","78724.81","2.492162",""
"2017-11-14 17","77811.713","2.404373",""
"2017-11-14 18","76069.661","2.350545",""
"2017-11-14 19","74045.284","0.322187",""
"2017-11-14 20","73791.735","0.251282",""
"2017-11-14 21","82137.897","2.662364",""
"2017-11-14 22","87345.269","2.820137",""
"2017-11-14 23","80501.754","1.152371",""
"2017-11-14 24","70156.566","0",""
"2017-11-15 01","59944.971","0",""
"2017-11-15 02","51639.133","0",""
"2017-11-15 03","47193.945","0",""
"2017-11-15 04","45028.121","0",""
"2017-11-15 05","44049.378","0",""
"2017-11-15 06","45184.117","0",""
"2017-11-15 07","53510.961","0",""
"2017-11-15 08","58972.964","0",""
"2017-11-15 09","61190.726","0",""
"2017-11-15 10","62491.29","1.841696",""
"2017-11-15 11","65486.542","2.021084",""
"2017-11-15 12","69258.226","2.137488",""
"2017-11-15 13","70758.926","1.454378",""
"2017-11-15 14","72647.478","0.068917",""
"2017-11-15 15","73689.756","0.069906",""
"2017-11-15 16","73454.274","0.069683",""
"2017-11-15 17","72771.942","0.069035",""
"2017-11-15 18","71532.534","0.067859",""
"2017-11-15 19","70338.551","0.066727",""
"2017-11-15 20","71161.455","1.755181",""
"2017-11-15 21","79567.98","2.54122",""
"2017-11-15 22","85601.529","2.798881",""
"2017-11-15 23","79594.551","1.248382",""
"2017-11-15 24","69502.096","0.189008",""
"2017-11-16 01","59997.157","0.159365",""
"2017-11-16 02","51906.685","0.137875",""
"2017-11-16 03","46856.813","0.124462",""
"2017-11-16 04","44395.132","0.117923",""
"2017-11-16 05","43519.379","0.115597",""
"2017-11-16 06","44599.277","0.118465",""
"2017-11-16 07","50727.269","0.134742",""
"2017-11-16 08","56426.227","1.006335",""
"2017-11-16 09","59037.975","0.433113",""
"2017-11-16 10","62643.187","1.909561",""
"2017-11-16 11","66179.177","2.017348",""
"2017-11-16 12","69834.009","2.128759",""
"2017-11-16 13","72635.546","2.214159",""
"2017-11-16 14","74170.233","2.260941",""
"2017-11-16 15","75121.248","2.289931",""
"2017-11-16 16","74630.336","2.274967",""
"2017-11-16 17","74517.056","2.271514",""
"2017-11-16 18","73396.365","1.513229",""
"2017-11-16 19","71531.387","0.067859",""
"2017-11-16 20","72092.86","2.215854",""
"2017-11-16 21","79226.178","2.645544",""
"2017-11-16 22","85668.487","2.860668",""
"2017-11-16 23","79867.272","1.399139",""
"2017-11-16 24","70144.15","0.190754",""
"2017-11-17 01","60072.854","0.159432",""
"2017-11-17 02","51628.351","0.068511",""
"2017-11-17 03","47279.357","0",""
"2017-11-17 04","44811.779","0",""
"2017-11-17 05","43508.989","0",""
"2017-11-17 06","44465.528","0.11801",""
"2017-11-17 07","50281.814","0.133447",""
"2017-11-17 08","55762.54","0.147993",""
"2017-11-17 09","59854.47","1.444802",""
"2017-11-17 10","63469.999","1.957207",""
"2017-11-17 11","67561.61","2.066302",""
"2017-11-17 12","71088.633","2.174172",""
"2017-11-17 13","74026.783","2.338876",""
"2017-11-17 14","75835.701","2.410405",""
"2017-11-17 15","75561.171","2.40168",""
"2017-11-17 16","75543.672","2.391576",""
"2017-11-17 17","74309.147","2.267972",""
"2017-11-17 18","72224.101","0.593299",""
"2017-11-17 19","70835.374","0.192472",""
"2017-11-17 20","71652.9","0.556913",""
"2017-11-17 21","76937.002","2.41624",""
"2017-11-17 22","82984.057","2.679563",""
"2017-11-17 23","77392.237","2.494112",""
"2017-11-17 24","70385.78","2.094856",""
"2017-11-18 01","62379.958","0.165555",""
"2017-11-18 02","55411.957","0.147062",""
"2017-11-18 03","50083.837","0.132922",""
"2017-11-18 04","46662.436","0.123841",""
"2017-11-18 05","44414.559","0.117875",""
"2017-11-18 06","43964.711","0.116681",""
"2017-11-18 07","42303.253","0.112272",""
"2017-11-18 08","43356.979","0.115069",""
"2017-11-18 09","50384.992","0.13372",""
"2017-11-18 10","58109.295","0.89595",""
"2017-11-18 11","64217.615","1.931566",""
"2017-11-18 12","67677.284","2.086945",""
"2017-11-18 13","70511.234","1.871354",""
"2017-11-18 14","73279.503","1.963345",""
"2017-11-18 15","73109.347","2.194396",""
"2017-11-18 16","71229.726","1.687877",""
"2017-11-18 17","69059.417","0.558574",""
"2017-11-18 18","67366.733","0.17879",""
"2017-11-18 19","66570.954","0.180885",""
"2017-11-18 20","66549.136","0.243904",""
"2017-11-18 21","72068.635","2.172266",""
"2017-11-18 22","78322.258","2.553779",""
"2017-11-18 23","74165.356","2.29639",""
"2017-11-18 24","67648.66","0.183813",""
"2017-11-19 01","60322.052","0.156281",""
"2017-11-19 02","52870.693","0.136977",""
"2017-11-19 03","47475.392","0.080999",""
"2017-11-19 04","44148.262","0",""
"2017-11-19 05","42500.73","0",""
"2017-11-19 06","41877.246","0",""
"2017-11-19 07","39875.681","0",""
"2017-11-19 08","39340.123","0",""
"2017-11-19 09","44342.598","0",""
"2017-11-19 10","50811.088","0.080268",""
"2017-11-19 11","56073.441","0.148817",""
"2017-11-19 12","58786.76","0.156019",""
"2017-11-19 13","61190.238","0.162398",""
"2017-11-19 14","64730.72","0.171794",""
"2017-11-19 15","65577.513","0.174042",""
"2017-11-19 16","63936.116","0.169685",""
"2017-11-19 17","62384.521","0.165567",""
"2017-11-19 18","61679.533","0.163696",""
"2017-11-19 19","62599.335","0.170093",""
"2017-11-19 20","64232.091","0.535765",""
"2017-11-19 21","72249.529","2.223373",""
"2017-11-19 22","81187.457","2.477903",""
"2017-11-19 23","76986.751","2.159968",""
"2017-11-19 24","67875.317","0.184429",""
"2017-11-20 01","57269.195","0.141135",""
"2017-11-20 02","49141.692","0",""
"2017-11-20 03","44297.883","0",""
"2017-11-20 04","41998.994","0",""
"2017-11-20 05","41187.42","0",""
"2017-11-20 06","42137.465","0.018639",""
"2017-11-20 07","48516.258","0.128761",""
"2017-11-20 08","54493.924","0.144626",""
"2017-11-20 09","57525.012","1.573958",""
"2017-11-20 10","61638.95","2.009802",""
"2017-11-20 11","67226.708","2.191996",""
"2017-11-20 12","71728.306","2.338776",""
"2017-11-20 13","74491.803","2.428883",""
"2017-11-20 14","75820.756","2.472214",""
"2017-11-20 15","75897.806","2.474727",""
"2017-11-20 16","74022.493","2.41358",""
"2017-11-20 17","72645.949","2.368697",""
"2017-11-20 18","72092.043","2.350636",""
"2017-11-20 19","70930.142","0.19273",""
"2017-11-20 20","71972.79","1.87376",""
"2017-11-20 21","79065.938","2.478103",""
"2017-11-20 22","86314.741","6.016014",""
"2017-11-20 23","79358.663","3.510271",""
"2017-11-20 24","68832.724","0.56544",""
"2017-11-21 01","58998.574","0",""
"2017-11-21 02","50738.599","0",""
"2017-11-21 03","46455.965","0",""
"2017-11-21 04","44086.929","0",""
"2017-11-21 05","43077.724","0",""
"2017-11-21 06","43820.092","0",""
"2017-11-21 07","50321.67","1.057541",""
"2017-11-21 08","55985.245","1.412581",""
"2017-11-21 09","58959.275","1.817791",""
"2017-11-21 10","62934.881","2.051242",""
"2017-11-21 11","66294.425","2.189939",""
"2017-11-21 12","69131.951","2.288022",""
"2017-11-21 13","71915.81","2.380158",""
"2017-11-21 14","74665.296","2.471156",""
"2017-11-21 15","75678.998","2.504706",""
"2017-11-21 16","75380.61","2.494831",""
"2017-11-21 17","75204.568","2.489004",""
"2017-11-21 18","74834.337","2.476751",""
"2017-11-21 19","73864.459","2.472536",""
"2017-11-21 20","74451.158","2.459385",""
"2017-11-21 21","80989.685","2.614223",""
"2017-11-21 22","88487.987","2.856257",""
"2017-11-21 23","82221.897","2.653997",""
"2017-11-21 24","71709.495","2.314673",""
"2017-11-22 01","60943.873","0.302668",""
"2017-11-22 02","52092.351","0.135987",""
"2017-11-22 03","47071.651","0.122881",""
"2017-11-22 04","44771.459","0.116876",""
"2017-11-22 05","43956.969","0.11475",""
"2017-11-22 06","45002.803","0.117481",""
"2017-11-22 07","50811.965","1.336158",""
"2017-11-22 08","56358.465","1.657841",""
"2017-11-22 09","60286.178","1.969141",""
"2017-11-22 10","64162.169","2.197875",""
"2017-11-22 11","68521.851","3.053999",""
"2017-11-22 12","72061.029","3.79444",""
"2017-11-22 13","75749.181","5.38732",""
"2017-11-22 14","78588.188","4.773614",""
"2017-11-22 15","79222.181","5.397247",""
"2017-11-22 16","79191.961","5.102738",""
"2017-11-22 17","79160.501","4.873901",""
"2017-11-22 18","78231.294","4.238886",""
"2017-11-22 19","76757.242","2.756386",""
"2017-11-22 20","76774.777","2.390391",""
"2017-11-22 21","81981.749","2.808284",""
"2017-11-22 22","89894.266","5.334449",""
"2017-11-22 23","83377.496","4.188587",""
"2017-11-22 24","73239.013","2.252326",""
"2017-11-23 01","62413.69","0.309486",""
"2017-11-23 02","53644.029","0.13982",""
"2017-11-23 03","48599.315","0.126671",""
"2017-11-23 04","46108.749","0.12018",""
"2017-11-23 05","45059.828","0.117447",""
"2017-11-23 06","45835.876","0.119469",""
"2017-11-23 07","51630.366","1.355568",""
"2017-11-23 08","57002.906","1.685062",""
"2017-11-23 09","61336.858","2.281094",""
"2017-11-23 10","65782.767","3.065364",""
"2017-11-23 11","70810.867","3.299665",""
"2017-11-23 12","74416.759","4.234086",""
"2017-11-23 13","78049.733","5.55223",""
"2017-11-23 14","80133.571","5.700468",""
"2017-11-23 15","80429.43","5.721514",""
"2017-11-23 16","79887.388","5.682955",""
"2017-11-23 17","79411.333","4.937274",""
"2017-11-23 18","78669.223","4.406021",""
"2017-11-23 19","76503.66","3.122361",""
"2017-11-23 20","75554.669","2.50725",""
"2017-11-23 21","79871.988","3.071962",""
"2017-11-23 22","87716.98","4.366278",""
"2017-11-23 23","81108.237","3.887785",""
"2017-11-23 24","71496.056","2.386202",""
"2017-11-24 01","61421.735","1.477788",""
"2017-11-24 02","53190.141","0.050649",""
"2017-11-24 03","48188.936","0.045887",""
"2017-11-24 04","45459.791","0.043288",""
"2017-11-24 05","44384.23","0.042264",""
"2017-11-24 06","45155.604","0.042999",""
"2017-11-24 07","50112.595","0.683968",""
"2017-11-24 08","55773.635","1.692418",""
"2017-11-24 09","60714.794","2.227784",""
"2017-11-24 10","64381.946","2.995841",""
"2017-11-24 11","68254.04","3.176018",""
"2017-11-24 12","71337.474","3.319498",""
"2017-11-24 13","74114.919","3.448739",""
"2017-11-24 14","75627.479","2.640541",""
"2017-11-24 15","76106.131","2.50265",""
"2017-11-24 16","76049.279","2.495952",""
"2017-11-24 17","74943.952","2.459675",""
"2017-11-24 18","73444.962","2.410478",""
"2017-11-24 19","71703.729","2.18491",""
"2017-11-24 20","71582.534","2.181217",""
"2017-11-24 21","76219.702","2.472514",""
"2017-11-24 22","83085.955","2.721622",""
"2017-11-24 23","77645.96","2.543426",""
"2017-11-24 24","70770.947","2.165472",""
"2017-11-25 01","63183.867","1.771232",""
"2017-11-25 02","55452.193","0.509958",""
"2017-11-25 03","49753.511","0",""
"2017-11-25 04","46513.71","0",""
"2017-11-25 05","45090.886","0",""
"2017-11-25 06","44288.238","0",""
"2017-11-25 07","42353.229","0",""
"2017-11-25 08","43820.588","0",""
"2017-11-25 09","51218.682","0.945297",""
"2017-11-25 10","58900.709","1.763232",""
"2017-11-25 11","65122.685","1.961881",""
"2017-11-25 12","68801.771","2.072717",""
"2017-11-25 13","72486.605","2.220505",""
"2017-11-25 14","75357.346","2.389695",""
"2017-11-25 15","75864.642","2.405782",""
"2017-11-25 16","73680.699","2.336526",""
"2017-11-25 17","71562.574","2.269357",""
"2017-11-25 18","66878.614","2.120821",""
"2017-11-25 19","69601.819","2.211592",""
"2017-11-25 20","69453.3","2.215683",""
"2017-11-25 21","73620.563","2.376642",""
"2017-11-25 22","81376.232","2.627013",""
"2017-11-25 23","77017.615","2.481422",""
"2017-11-25 24","70439.402","2.10865",""
"2017-11-26 01","63110.603","0.119972",""
"2017-11-26 02","55728.798","0",""
"2017-11-26 03","49965.122","0",""
"2017-11-26 04","45726.249","0",""
"2017-11-26 05","43963.908","0",""
"2017-11-26 06","42990.315","0",""
"2017-11-26 07","40286.94","0",""
"2017-11-26 08","40120.069","0",""
"2017-11-26 09","45585.875","0",""
"2017-11-26 10","53076.026","0",""
"2017-11-26 11","60454.289","0",""
"2017-11-26 12","65275.226","0",""
"2017-11-26 13","69322.678","0",""
"2017-11-26 14","67118.984","0",""
"2017-11-26 15","81497.144","0",""
"2017-11-26 16","70788.113","0",""
"2017-11-26 17","69494.132","0",""
"2017-11-26 18","68332.079","0",""
"2017-11-26 19","67826.788","0.382514",""
"2017-11-26 20","69005.725","1.97205",""
"2017-11-26 21","74886.918","2.329935",""
"2017-11-26 22","84990.787","2.681992",""
"2017-11-26 23","79917.437","2.278821",""
"2017-11-26 24","69757.271","0.561371",""
"2017-11-27 01","58944.68","0",""
"2017-11-27 02","50556.408","0",""
"2017-11-27 03","46412.962","0",""
"2017-11-27 04","42881.521","0",""
"2017-11-27 05","43012.429","0",""
"2017-11-27 06","43375.051","0",""
"2017-11-27 07","48894.533","0.37179",""
"2017-11-27 08","55981.164","1.699157",""
"2017-11-27 09","59114.026","1.880401",""
"2017-11-27 10","64686.893","2.115058",""
"2017-11-27 11","69710.576","2.279317",""
"2017-11-27 12","74258.91","2.428033",""
"2017-11-27 13","78451.616","2.565121",""
"2017-11-27 14","80514.951","2.632586",""
"2017-11-27 15","81009.58","3.685676",""
"2017-11-27 16","80811.813","4.024887",""
"2017-11-27 17","80170.979","3.99297",""
"2017-11-27 18","78505.749","2.989732",""
"2017-11-27 19","76917.792","2.466231",""
"2017-11-27 20","76588.9","2.455685",""
"2017-11-27 21","81329.557","2.617993",""
"2017-11-27 22","89401.253","3.16107",""
"2017-11-27 23","82751.657","2.648039",""
"2017-11-27 24","71431.352","2.172633",""
"2017-11-28 01","61022.266","1.732299",""
"2017-11-28 02","52707.951","0.223773",""
"2017-11-28 03","48002.545","0",""
"2017-11-28 04","45472.826","0",""
"2017-11-28 05","44660.831","0",""
"2017-11-28 06","45402.052","0",""
"2017-11-28 07","50504.119","0",""
"2017-11-28 08","56886.585","1.182334",""
"2017-11-28 09","60205.386","1.892227",""
"2017-11-28 10","64305.06","2.029228",""
"2017-11-28 11","68833.785","2.172138",""
"2017-11-28 12","72177.826","2.291384",""
"2017-11-28 13","75604.139","2.409738",""
"2017-11-28 14","77583.627","2.472831",""
"2017-11-28 15","77610.961","2.473702",""
"2017-11-28 16","76655.92","2.433548",""
"2017-11-28 17","76138.362","2.3158",""
"2017-11-28 18","74901.795","2.273443",""
"2017-11-28 19","73277.202","2.21949",""
"2017-11-28 20","72795.142","2.214114",""
"2017-11-28 21","77946.153","2.454751",""
"2017-11-28 22","86333.056","2.751702",""
"2017-11-28 23","79541.009","2.07152",""
"2017-11-28 24","69427.125","1.464973",""
"2017-11-29 01","59128.586","0.402255",""
"2017-11-29 02","51286.162","0",""
"2017-11-29 03","47157.019","0",""
"2017-11-29 04","44518.89","0",""
"2017-11-29 05","43915.479","0",""
"2017-11-29 06","45224.449","0",""
"2017-11-29 07","51748.018","0",""
"2017-11-29 08","57515.13","0.932487",""
"2017-11-29 09","60160.764","1.801585",""
"2017-11-29 10","63711.04","2.025374",""
"2017-11-29 11","67302.651","2.139552",""
"2017-11-29 12","70783.953","2.250222",""
"2017-11-29 13","73524.052","2.276559",""
"2017-11-29 14","74908.105","2.286075",""
"2017-11-29 15","75558.326","2.305919",""
"2017-11-29 16","75932.166","2.283534",""
"2017-11-29 17","74122.318","2.167841",""
"2017-11-29 18","73579.7","2.151971",""
"2017-11-29 19","71917.392","2.039339",""
"2017-11-29 20","71975.104","1.880808",""
"2017-11-29 21","76901.689","2.278465",""
"2017-11-29 22","86049.025","2.598724",""
"2017-11-29 23","80477.828","2.016011",""
"2017-11-29 24","70737.708","0.05397",""
"2017-11-30 01","59901.699","0",""
"2017-11-30 02","51749.078","0",""
"2017-11-30 03","47375.819","0",""
"2017-11-30 04","44978.849","0",""
"2017-11-30 05","44114.183","0",""
"2017-11-30 06","45018.416","0",""
"2017-11-30 07","51163.36","0",""
"2017-11-30 08","57193.978","0",""
"2017-11-30 09","60208.404","1.134811",""
"2017-11-30 10","63957.938","1.955833",""
"2017-11-30 11","67640.366","2.068441",""
"2017-11-30 12","71860.1","2.197481",""
"2017-11-30 13","75080.506","2.315215",""
"2017-11-30 14","77752.254","2.397602",""
"2017-11-30 15","78566.253","2.422703",""
"2017-11-30 16","78251.227","2.412988",""
"2017-11-30 17","77899.23","2.402134",""
"2017-11-30 18","76387.328","2.345718",""
"2017-11-30 19","73777.613","2.256118",""
"2017-11-30 20","73668.475","2.214999",""
"2017-11-30 21","78318.293","2.389952",""
"2017-11-30 22","86865.685","2.678628",""
"2017-11-30 23","81198.159","2.113446",""
"2017-11-30 24","72250.321","1.616531",""
"2017-12-01 01","62217.066","0.339735",""
"2017-12-01 02","53173.441","0",""
"2017-12-01 03","48323.882","0",""
"2017-12-01 04","45574.356","0",""
"2017-12-01 05","44370.938","0",""
"2017-12-01 06","44941.694","0",""
"2017-12-01 07","50054.572","0",""
"2017-12-01 08","56248.143","0.888906",""
"2017-12-01 09","59801.771","1.817136",""
"2017-12-01 10","64369.377","2.075847",""
"2017-12-01 11","68851.75","2.220399",""
"2017-12-01 12","73218.621","2.634037",""
"2017-12-01 13","75554.786","2.582176",""
"2017-12-01 14","77412.539","2.496475",""
"2017-12-01 15","77618.356","2.742454",""
"2017-12-01 16","77296.828","2.785716",""
"2017-12-01 17","76161.956","2.578463",""
"2017-12-01 18","74131.181","2.352557",""
"2017-12-01 19","72211.917","2.273094",""
"2017-12-01 20","71221.247","2.241909",""
"2017-12-01 21","75925.33","2.433882",""
"2017-12-01 22","83070.401","2.860378",""
"2017-12-01 23","78606.664","2.489537",""
"2017-12-01 24","72480.941","2.179125",""
"2017-12-02 01","64619.651","1.384452",""
"2017-12-02 02","57925.736","1.203657",""
"2017-12-02 03","52470.111","1.090292",""
"2017-12-02 04","48766.295","1.013329",""
"2017-12-02 05","46517.275","0.966596",""
"2017-12-02 06","45267.58","0.940628",""
"2017-12-02 07","43175.023","0.897147",""
