"item","Demanda","Valor","addValue"
"2018-05-11 01","37733.486","1.908194",""
"2018-05-11 02","35143.674","1.728291",""
"2018-05-11 03","33090.109","1.597981",""
"2018-05-11 04","31998.06","1.545244",""
"2018-05-11 05","31797.592","1.324247",""
"2018-05-11 06","32067.617","1.72518",""
"2018-05-11 07","37623.566","2.30507",""
"2018-05-11 08","51079.762","3.129486",""
"2018-05-11 09","59886.044","3.164907",""
"2018-05-11 10","63536.027","3.357804",""
"2018-05-11 11","65638.106","3.468896",""
"2018-05-11 12","66865.957","3.533787",""
"2018-05-11 13","67888.388","3.587821",""
"2018-05-11 14","67553.967","3.570147",""
"2018-05-11 15","66067.118","3.491569",""
"2018-05-11 16","64344.37","3.400524",""
"2018-05-11 17","62567.438","3.306615",""
"2018-05-11 18","58418.436","2.824829",""
"2018-05-11 19","52234.386","2.294377",""
"2018-05-11 20","55222.487","2.883492",""
"2018-05-11 21","53084.468","2.795372",""
"2018-05-11 22","49386.128","2.522478",""
"2018-05-11 23","43866.949","1.976816",""
"2018-05-11 24","40613.362","1.686248",""
"2018-05-12 01","37805.285","1.909987",""
"2018-05-12 02","34817.056","1.759016",""
"2018-05-12 03","33111.338","1.672841",""
"2018-05-12 04","31260.483","1.579332",""
"2018-05-12 05","30299.189","1.530766",""
"2018-05-12 06","29922.144","1.511717",""
"2018-05-12 07","30203.809","1.525948",""
"2018-05-12 08","32719.881","1.653063",""
"2018-05-12 09","36614.474","1.877366",""
"2018-05-12 10","40021.409","2.052053",""
"2018-05-12 11","42727.756","2.190818",""
"2018-05-12 12","44018.945","2.257022",""
"2018-05-12 13","44565.991","2.285071",""
"2018-05-12 14","44460.117","2.279643",""
"2018-05-12 15","42937.788","2.201587",""
"2018-05-12 16","40982.835","2.101349",""
"2018-05-12 17","40641.204","2.083832",""
"2018-05-12 18","27144.024","1.39178",""
"2018-05-12 19","35381.293","1.836314",""
"2018-05-12 20","40344.291","2.093897",""
"2018-05-12 21","42256.362","2.193135",""
"2018-05-12 22","43197.165","2.241964",""
"2018-05-12 23","40632.61","2.108861",""
"2018-05-12 24","37583.282","1.950599",""
"2018-05-13 01","37583.282","1.950599",""
"2018-05-13 01","34016.48","1.567183",""
"2018-05-13 02","32072.173","1.216261",""
"2018-05-13 03","31278.124","1.041065",""
"2018-05-13 04","30306.728","0.985937",""
"2018-05-13 05","29675.817","0.967273",""
"2018-05-13 06","29880.108","0.972059",""
"2018-05-13 07","30991.313","0.992667",""
"2018-05-13 08","31986.071","1.008491",""
"2018-05-13 09","33787.495","1.300371",""
"2018-05-13 10","36802.211","1.635547",""
"2018-05-13 11","39328.029","1.996779",""
"2018-05-13 12","40666.328","2.064728",""
"2018-05-13 13","41502.725","2.107194",""
"2018-05-13 14","42002.83","2.187875",""
"2018-05-13 15","40772.843","2.213257",""
"2018-05-13 16","39415.487","2.035808",""
"2018-05-13 17","38842.704","1.606927",""
"2018-05-13 18","41115.831","1.834982",""
"2018-05-13 19","46139.73","2.46988",""
"2018-05-13 20","47244.721","2.603065",""
"2018-05-13 21","47118.142","2.596091",""
"2018-05-13 22","44435.051","2.44826",""
"2018-05-13 23","40529.899","2.108611",""
"2018-05-13 24","36773.255","1.62043",""
"2018-05-14 01","33403.664","1.317006",""
"2018-05-14 02","32089.808","1.144517",""
"2018-05-14 03","30922.285","1.085432",""
"2018-05-14 04","30225.99","1.06099",""
"2018-05-14 05","30344.231","1.06514",""
"2018-05-14 06","32200.544","1.243331",""
"2018-05-14 07","40068.767","1.846019",""
"2018-05-14 08","51052.075","2.419235",""
"2018-05-14 09","57252.152","3.165215",""
"2018-05-14 10","63025.039","3.484372",""
"2018-05-14 11","66369.081","3.66925",""
"2018-05-14 12","68282.382","3.775027",""
"2018-05-14 13","69414.206","3.837601",""
"2018-05-14 14","69485.743","3.841555",""
"2018-05-14 15","68446.113","3.784079",""
"2018-05-14 16","67445.868","3.72878",""
"2018-05-14 17","66417.539","3.671928",""
"2018-05-14 18","65181.778","3.603608",""
"2018-05-14 19","62968.357","3.465451",""
"2018-05-14 20","60638.198","3.337211",""
"2018-05-14 21","57518.127","3.165498",""
"2018-05-14 22","52229.606","2.874446",""
"2018-05-14 23","46489.802","2.558557",""
"2018-05-14 24","41130.668","2.263618",""
"2018-05-15 01","36539.097","1.939031",""
"2018-05-15 02","34461.028","1.828754",""
"2018-05-15 03","32970.731","1.749668",""
"2018-05-15 04","31967.381","1.696423",""
"2018-05-15 05","31870.891","1.691302",""
"2018-05-15 06","33313.203","1.767842",""
"2018-05-15 07","40655.394","2.157472",""
"2018-05-15 08","52880.79","2.806241",""
"2018-05-15 09","60378.881","3.275098",""
"2018-05-15 10","66266.049","3.594433",""
"2018-05-15 11","70282.475","3.812293",""
"2018-05-15 12","71983.188","3.904544",""
"2018-05-15 13","72696.433","3.943233",""
"2018-05-15 14","72918.142","3.955259",""
"2018-05-15 15","72068.007","3.909145",""
"2018-05-15 16","71164.964","3.860162",""
"2018-05-15 17","70048.558","3.799605",""
"2018-05-15 18","68297.094","3.704602",""
"2018-05-15 19","65400.514","3.596024",""
"2018-05-15 20","62679.892","3.737189",""
"2018-05-15 21","58834.248","3.507898",""
"2018-05-15 22","53077.888","3.164684",""
"2018-05-15 23","46663.973","2.623526",""
"2018-05-15 24","41933.951","2.266819",""
"2018-05-16 01","37241.221","2.20391",""
"2018-05-16 02","33919.386","2.007325",""
"2018-05-16 03","32614.406","1.651758",""
"2018-05-16 04","32034.57","1.309088",""
"2018-05-16 05","31865.853","1.302193",""
"2018-05-16 06","33185.244","1.831576",""
"2018-05-16 07","40030.952","2.369004",""
"2018-05-16 08","51873.89","3.06986",""
"2018-05-16 09","59572.613","3.633085",""
"2018-05-16 10","64578.689","3.938385",""
"2018-05-16 11","67408.045","4.110936",""
"2018-05-16 12","69112.044","4.214855",""
"2018-05-16 13","70337.397","4.289584",""
"2018-05-16 14","69473.051","4.236871",""
"2018-05-16 15","68803.267","4.196025",""
"2018-05-16 16","67973.946","4.183556",""
"2018-05-16 17","67528.335","4.547346",""
"2018-05-16 18","67394.694","4.538345",""
"2018-05-16 19","64049.266","4.313065",""
"2018-05-16 20","60953.711","4.104612",""
"2018-05-16 21","57955.589","3.53447",""
"2018-05-16 22","53243.764","3.233848",""
"2018-05-16 23","47020.101","2.855844",""
"2018-05-16 24","42047.513","2.553825",""
"2018-05-17 01","37256.503","2.314899",""
"2018-05-17 02","34314.208","2.077802",""
"2018-05-17 03","33253.849","1.59699",""
"2018-05-17 04","32143.288","1.525351",""
"2018-05-17 05","32027.974","1.252381",""
"2018-05-17 06","33555.538","1.401286",""
"2018-05-17 07","40573.932","2.361855",""
"2018-05-17 08","51949.272","3.283699",""
"2018-05-17 09","59169.016","3.874834",""
"2018-05-17 10","63326.171","4.147077",""
"2018-05-17 11","64733.772","4.239257",""
"2018-05-17 12","66422.514","4.349848",""
"2018-05-17 13","66423.802","4.349933",""
"2018-05-17 14","66692.781","4.367548",""
"2018-05-17 15","65109.515","4.263863",""
"2018-05-17 16","63896.689","4.184438",""
"2018-05-17 17","62400.619","4.086464",""
"2018-05-17 18","61666.146","3.640381",""
"2018-05-17 19","61811.399","3.891438",""
"2018-05-17 20","60201.497","3.919594",""
"2018-05-17 21","56587.76","3.684311",""
"2018-05-17 22","52249.483","3.401856",""
"2018-05-17 23","47291.15","3.034144",""
"2018-05-17 24","43097.747","2.786916",""
"2018-05-18 01","39396.696","2.231978",""
"2018-05-18 02","36281.891","2.055511",""
"2018-05-18 03","34635.896","1.477157",""
"2018-05-18 04","34093.6","1.329275",""
"2018-05-18 05","33406.784","1.302497",""
"2018-05-18 06","34439.533","1.384045",""
"2018-05-18 07","41136.454","2.299398",""
"2018-05-18 08","52018.334","2.947042",""
"2018-05-18 09","60398.452","3.505639",""
"2018-05-18 10","64880.6","3.765792",""
"2018-05-18 11","66529.8","3.861515",""
"2018-05-18 12","67263.824","3.904119",""
"2018-05-18 13","67564.527","3.921573",""
"2018-05-18 14","66955.984","3.886252",""
"2018-05-18 15","64902.295","3.767051",""
"2018-05-18 16","63005.57","3.656962",""
"2018-05-18 17","61147.643","3.549125",""
"2018-05-18 18","57704.813","3.349296",""
"2018-05-18 19","56572.884","3.283596",""
"2018-05-18 20","55202.56","3.20406",""
"2018-05-18 21","52653.197","3.056091",""
"2018-05-18 22","48461.219","2.81278",""
"2018-05-18 23","44330.119","2.573004",""
"2018-05-18 24","41155.498","2.388743",""
"2018-05-19 01","37811.975","1.604413",""
"2018-05-19 02","35216.833","1.494298",""
"2018-05-19 03","33795.058","1.425422",""
"2018-05-19 04","32594.611","1.327382",""
"2018-05-19 05","31983.725","1.306549",""
"2018-05-19 06","32208.104","1.336083",""
"2018-05-19 07","33558.668","1.389986",""
"2018-05-19 08","34990.297","1.484686",""
"2018-05-19 09","37780.27","1.629348",""
"2018-05-19 10","41600.897","1.79412",""
"2018-05-19 11","44126.182","1.903027",""
"2018-05-19 12","44315.322","1.911185",""
"2018-05-19 13","44523.638","1.920168",""
"2018-05-19 14","44391.222","1.914458",""
"2018-05-19 15","42644.999","1.839149",""
"2018-05-19 16","41596.372","1.688709",""
"2018-05-19 17","43109.508","1.711974",""
"2018-05-19 18","43903.204","1.832333",""
"2018-05-19 19","45310.838","2.054403",""
"2018-05-19 20","45077.419","2.026716",""
"2018-05-19 21","44997.91","1.946313",""
"2018-05-19 22","42982.393","1.902624",""
"2018-05-19 23","40388.333","1.749488",""
"2018-05-19 24","37700.553","1.630678",""
"2018-05-20 01","35205.87","1.478248",""
"2018-05-20 02","33240.922","1.391539",""
"2018-05-20 03","31984.023","1.282291",""
"2018-05-20 04","30967.813","0.986973",""
"2018-05-20 05","30334.324","0.586976",""
"2018-05-20 06","30393.353","0.882177",""
"2018-05-20 07","31229.617","1.206625",""
"2018-05-20 08","31606.07","1.093256",""
"2018-05-20 09","32476.326","1.057641",""
"2018-05-20 10","35022.034","1.37087",""
"2018-05-20 11","36910.986","1.561515",""
"2018-05-20 12","38286.796","1.636666",""
"2018-05-20 13","39982.725","1.693993",""
"2018-05-20 14","40742.047","1.733893",""
"2018-05-20 15","41103.986","1.738899",""
"2018-05-20 16","39873.744","1.641469",""
"2018-05-20 17","39227.753","1.629758",""
"2018-05-20 18","38349.611","1.627227",""
"2018-05-20 19","42040.949","1.842341",""
"2018-05-20 20","43203.883","1.893305",""
"2018-05-20 21","43005.538","1.884612",""
"2018-05-20 22","41079.359","1.800203",""
"2018-05-20 23","38798.173","1.700235",""
"2018-05-20 24","36695.597","1.608095",""
"2018-05-21 01","34428.18","1.430355",""
"2018-05-21 02","32720.255","1.334569",""
"2018-05-21 03","30517.874","1.018949",""
"2018-05-21 04","27512.833","0.861202",""
"2018-05-21 05","29682.914","0.929129",""
"2018-05-21 06","30251.24","0.946919",""
"2018-05-21 07","31730.305","0.993216",""
"2018-05-21 08","33055.173","1.034687",""
"2018-05-21 09","34457.764","1.220224",""
"2018-05-21 10","36973.495","1.472975",""
"2018-05-21 11","38838.615","1.645519",""
"2018-05-21 12","40473.26","1.725014",""
"2018-05-21 13","41440.194","1.760984",""
"2018-05-21 14","42291.008","1.797139",""
"2018-05-21 15","41505.858","1.771648",""
"2018-05-21 16","40518.963","1.729524",""
"2018-05-21 17","40568.33","1.73163",""
"2018-05-21 18","41785.902","1.783602",""
"2018-05-21 19","47489.945","2.084133",""
"2018-05-21 20","48535.121","2.286529",""
"2018-05-21 21","48349.925","2.29615",""
"2018-05-21 22","45883.361","2.179012",""
"2018-05-21 23","41826.842","1.869988",""
"2018-05-21 24","38185.059","1.675781",""
"2018-05-22 01","34742.989","1.355554",""
"2018-05-22 02","32961.194","1.352732",""
"2018-05-22 03","31444.799","1.280557",""
"2018-05-22 04","30708.618","1.198146",""
"2018-05-22 05","30409.782","1.263406",""
"2018-05-22 06","31868.495","1.328041",""
"2018-05-22 07","39037.415","1.72553",""
"2018-05-22 08","50322.172","3.474932",""
"2018-05-22 09","59392.061","5.318094",""
"2018-05-22 10","64532.867","6.553766",""
"2018-05-22 11","67138.285","6.071146",""
"2018-05-22 12","68830.718","5.714937",""
"2018-05-22 13","69371.198","5.759813",""
"2018-05-22 14","69584.944","5.777559",""
"2018-05-22 15","68159.244","5.659185",""
"2018-05-22 16","66756.804","5.542742",""
"2018-05-22 17","65431.577","5.43271",""
"2018-05-22 18","63918.096","5.25046",""
"2018-05-22 19","62918.471","5.291688",""
"2018-05-22 20","60648.67","5.158316",""
"2018-05-22 21","57132.02","4.859216",""
"2018-05-22 22","52056.492","4.427531",""
"2018-05-22 23","46342.199","3.625023",""
"2018-05-22 24","41506.404","3.165387",""
"2018-05-23 01","37086.344","2.485363",""
"2018-05-23 02","34681.241","2.288834",""
"2018-05-23 03","33432.418","1.33322",""
"2018-05-23 04","32220.78","0.92981",""
"2018-05-23 05","32029.786","1.154863",""
"2018-05-23 06","33450.667","2.218275",""
"2018-05-23 07","40418.158","2.760141",""
"2018-05-23 08","52478.01","4.870761",""
"2018-05-23 09","60570.796","5.027679",""
"2018-05-23 10","64556.706","5.370868",""
"2018-05-23 11","66665.259","5.546291",""
"2018-05-23 12","68176.3","5.672004",""
"2018-05-23 13","68617.565","5.708715",""
"2018-05-23 14","68682.16","5.71409",""
"2018-05-23 15","67533.328","5.618511",""
"2018-05-23 16","66782.606","5.556054",""
"2018-05-23 17","65758.423","5.470846",""
"2018-05-23 18","63557.654","5.28775",""
"2018-05-23 19","62248.641","5.262119",""
"2018-05-23 20","59885.798","5.062379",""
"2018-05-23 21","57020.616","4.820174",""
"2018-05-23 22","52576.796","4.444521",""
"2018-05-23 23","46691.324","3.65551",""
"2018-05-23 24","42469.858","2.927305",""
"2018-05-24 01","37350.364","3.012459",""
"2018-05-24 02","35290.028","2.230991",""
"2018-05-24 03","33317.61","1.529573",""
"2018-05-24 04","32428.779","1.488768",""
"2018-05-24 05","32040.543","1.470944",""
"2018-05-24 06","33248.452","1.651513",""
"2018-05-24 07","40339.206","3.000525",""
"2018-05-24 08","52221.83","4.211902",""
"2018-05-24 09","59610.809","4.942444",""
"2018-05-24 10","64136.256","5.317657",""
"2018-05-24 11","65771.903","5.453271",""
"2018-05-24 12","66945.421","5.55057",""
"2018-05-24 13","67720.302","5.614817",""
"2018-05-24 14","67988.617","5.637063",""
"2018-05-24 15","66462.58","5.510537",""
"2018-05-24 16","65756.77","5.452017",""
"2018-05-24 17","64343.432","5.334835",""
"2018-05-24 18","63231.381","5.242632",""
"2018-05-24 19","62512.652","5.179121",""
"2018-05-24 20","60009.444","4.971732",""
"2018-05-24 21","55931.651","4.63389",""
"2018-05-24 22","50931.534","4.219635",""
"2018-05-24 23","46008.804","3.549207",""
"2018-05-24 24","41928.064","2.763712",""
"2018-05-25 01","38457.214","2.317084",""
"2018-05-25 02","35082.058","1.830874",""
"2018-05-25 03","33203.46","1.844897",""
"2018-05-25 04","32731.397","2.156216",""
"2018-05-25 05","32384.4","2.133357",""
"2018-05-25 06","33002.229","2.174057",""
"2018-05-25 07","39812.935","2.622719",""
"2018-05-25 08","51036.65","3.362093",""
"2018-05-25 09","58771.965","3.867992",""
"2018-05-25 10","63347.238","4.169107",""
"2018-05-25 11","65691.961","4.323422",""
"2018-05-25 12","67063.4","4.41368",""
"2018-05-25 13","67654.481","4.452581",""
"2018-05-25 14","67597.409","4.448825",""
"2018-05-25 15","66480.218","4.375299",""
"2018-05-25 16","64418.323","4.239599",""
"2018-05-25 17","62560.645","4.117338",""
"2018-05-25 18","59184.98","3.895174",""
"2018-05-25 19","57683.146","3.821569",""
"2018-05-25 20","55663.212","3.687746",""
"2018-05-25 21","53353.098","3.534699",""
"2018-05-25 22","49450.773","3.276166",""
"2018-05-25 23","44614.046","2.894383",""
"2018-05-25 24","41504.781","2.441039",""
"2018-05-26 01","38032.634","2.305558",""
"2018-05-26 02","35557.852","2.153315",""
"2018-05-26 03","33496.515","1.861187",""
"2018-05-26 04","32787.675","1.750157",""
"2018-05-26 05","32067.919","1.569593",""
"2018-05-26 06","31870.726","1.559942",""
"2018-05-26 07","32617.779","1.364362",""
"2018-05-26 08","34049.031","1.424229",""
"2018-05-26 09","37831.715","2.125685",""
"2018-05-26 10","42517.797","2.465964",""
"2018-05-26 11","46198.934","2.843866",""
"2018-05-26 12","47624.055","2.931592",""
"2018-05-26 13","48273.843","2.971592",""
"2018-05-26 14","48572.914","3.056716",""
"2018-05-26 15","46498.487","3.100347",""
"2018-05-26 16","44468.088","2.923325",""
"2018-05-26 17","43062.742","2.545962",""
"2018-05-26 18","44021.065","2.520172",""
"2018-05-26 19","48840.788","3.262621",""
"2018-05-26 20","49524.64","3.333039",""
"2018-05-26 21","49206.85","3.311652",""
"2018-05-26 22","47074.567","3.168147",""
"2018-05-26 23","44069.436","2.965901",""
"2018-05-26 24","41903.465","2.715487",""
"2018-05-27 01","38261.588","2.056679",""
"2018-05-27 02","35663.313","1.44277",""
"2018-05-27 03","33960.035","1.314499",""
"2018-05-27 04","32553.443","1.260053",""
"2018-05-27 05","31700.553","1.223083",""
"2018-05-27 06","31602.136","1.043692",""
"2018-05-27 07","32209.014","0.949117",""
"2018-05-27 08","32704.11","0.957581",""
"2018-05-27 09","34217.927","1.292437",""
"2018-05-27 10","36933.749","1.468802",""
"2018-05-27 11","39189.449","1.700413",""
"2018-05-27 12","40483.947","2.216576",""
"2018-05-27 13","40832.332","2.235651",""
"2018-05-27 14","41589.34","2.277099",""
"2018-05-27 15","41216.133","2.256666",""
"2018-05-27 16","40038.188","2.192171",""
"2018-05-27 17","39384.27","2.156367",""
"2018-05-27 18","40954.427","2.242336",""
"2018-05-27 19","47294.604","3.053039",""
"2018-05-27 20","48962.358","2.995634",""
"2018-05-27 21","48988.715","2.997246",""
"2018-05-27 22","47103.215","2.881887",""
"2018-05-27 23","43199.714","2.643061",""
"2018-05-27 24","40145.267","2.260691",""
"2018-05-28 01","36249.763","1.867065",""
"2018-05-28 02","33849.069","1.36726",""
"2018-05-28 03","32998.408","1.283457",""
"2018-05-28 04","31225.32","1.214494",""
"2018-05-28 05","31227.971","1.214597",""
"2018-05-28 06","32713.95","1.309156",""
"2018-05-28 07","39751.945","2.258396",""
"2018-05-28 08","52048.509","3.151957",""
"2018-05-28 09","62431.091","4.739525",""
"2018-05-28 10","69220.945","5.38463",""
"2018-05-28 11","73714.641","5.296992",""
"2018-05-28 12","69215.147","4.921814",""
"2018-05-28 13","70531.852","5.015443",""
"2018-05-28 14","71073.497","5.053959",""
"2018-05-28 15","69821.534","4.964933",""
"2018-05-28 16","69772.674","4.961459",""
"2018-05-28 17","69252.397","4.924462",""
"2018-05-28 18","68980.835","4.875006",""
"2018-05-28 19","64353.526","4.556021",""
"2018-05-28 20","61385.171","4.330541",""
"2018-05-28 21","57920.125","3.854669",""
"2018-05-28 22","53164.263","3.355608",""
"2018-05-28 23","47442.805","2.95894",""
"2018-05-28 24","42440.404","2.652247",""
"2018-05-29 01","37126.802","1.975598",""
"2018-05-29 02","34584.459","1.505122",""
"2018-05-29 03","33229.629","1.30279",""
"2018-05-29 04","32129.537","1.247606",""
"2018-05-29 05","31701.696","1.227029",""
"2018-05-29 06","32745.978","1.267448",""
"2018-05-29 07","40278.638","1.813379",""
"2018-05-29 08","52697.872","3.687267",""
"2018-05-29 09","60434.465","4.682065",""
"2018-05-29 10","63453.812","4.971532",""
"2018-05-29 11","68924.847","5.400182",""
"2018-05-29 12","70396.042","5.515448",""
"2018-05-29 13","72872.973","5.709513",""
"2018-05-29 14","76524.321","5.995591",""
"2018-05-29 15","76688.751","6.008474",""
"2018-05-29 16","76176.409","5.968334",""
"2018-05-29 17","74023.467","5.799653",""
"2018-05-29 18","71045.237","5.566312",""
"2018-05-29 19","66214.539","5.200253",""
"2018-05-29 20","62848.255","4.935877",""
"2018-05-29 21","59597.003","4.680535",""
"2018-05-29 22","54791.821","4.303153",""
"2018-05-29 23","48589.466","2.874185",""
"2018-05-29 24","43507.507","2.26072",""
"2018-05-30 01","38150.098","1.555482",""
"2018-05-30 02","35457.914","1.383723",""
"2018-05-30 03","33972.546","1.107273",""
"2018-05-30 04","32599.448","1.050306",""
"2018-05-30 05","32360.515","1.042608",""
"2018-05-30 06","33682.859","1.188266",""
"2018-05-30 07","40977.518","1.762872",""
"2018-05-30 08","53759.61","3.192218",""
"2018-05-30 09","63526.67","3.938776",""
"2018-05-30 10","69827.324","4.329429",""
"2018-05-30 11","72610.821","4.502011",""
"2018-05-30 12","74121.51","4.595677",""
"2018-05-30 13","75154.413","4.659719",""
"2018-05-30 14","76908.698","4.768488",""
"2018-05-30 15","76701.693","4.755653",""
"2018-05-30 16","75776.536","4.698291",""
"2018-05-30 17","75016.567","4.651171",""
"2018-05-30 18","73044.48","4.528899",""
"2018-05-30 19","67221.936","4.155298",""
"2018-05-30 20","64199.53","3.968469",""
"2018-05-30 21","60516.625","3.740811",""
"2018-05-30 22","55277.334","2.837102",""
"2018-05-30 23","49761.28","2.125218",""
"2018-05-30 24","44453.768","1.88189",""
"2018-05-31 01","39624.761","1.524245",""
"2018-05-31 02","36562.208","1.082934",""
"2018-05-31 03","35143.142","1.040903",""
"2018-05-31 04","34267.701","1.014973",""
"2018-05-31 05","33464.71","0.991189",""
"2018-05-31 06","34986.49","1.060413",""
"2018-05-31 07","43176.198","1.690661",""
"2018-05-31 08","56478.973","2.250547",""
"2018-05-31 09","65920.841","2.717788",""
"2018-05-31 10","71089.15","2.930868",""
"2018-05-31 11","74502.607","3.071598",""
"2018-05-31 12","75355.872","3.106777",""
"2018-05-31 13","74806.208","3.084115",""
"2018-05-31 14","74032.389","3.052212",""
"2018-05-31 15","72612.6","2.993676",""
"2018-05-31 16","72266.001","2.979387",""
"2018-05-31 17","72556.974","2.991384",""
"2018-05-31 18","72423.133","2.985866",""
"2018-05-31 19","67810.472","2.774417",""
"2018-05-31 20","65015.637","2.66007",""
"2018-05-31 21","61545.277","2.518082",""
"2018-05-31 22","56980.415","2.331314",""
"2018-05-31 23","51558.092","2.109463",""
"2018-05-31 24","46332.321","1.895655",""
"2018-06-01 01","40597.451","1.857025",""
"2018-06-01 02","37209.432","1.66698",""
"2018-06-01 03","35201.106","1.473053",""
"2018-06-01 04","34101.622","1.427043",""
"2018-06-01 05","33703.472","1.410381",""
"2018-06-01 06","34929.242","1.551659",""
"2018-06-01 07","41831.234","1.913462",""
"2018-06-01 08","52934.643","2.421359",""
"2018-06-01 09","62315.163","2.920925",""
"2018-06-01 10","67831.99","3.179518",""
"2018-06-01 11","70012.639","3.281732",""
"2018-06-01 12","69916.559","3.277229",""
"2018-06-01 13","70570.572","3.307884",""
"2018-06-01 14","71289.257","3.341572",""
"2018-06-01 15","66981.697","3.139661",""
"2018-06-01 16","64560.974","3.026193",""
"2018-06-01 17","62906.845","2.960516",""
"2018-06-01 18","62190.189","3.172969",""
"2018-06-01 19","61748.031","3.352159",""
"2018-06-01 20","59825.027","3.285353",""
"2018-06-01 21","56301.776","3.09187",""
"2018-06-01 22","52247.393","2.86922",""
"2018-06-01 23","47901.728","2.549308",""
"2018-06-01 24","44622.63","2.268253",""
"2018-06-02 01","40577.888","1.834136",""
"2018-06-02 02","37141.554","1.678811",""
"2018-06-02 03","35197.55","1.590942",""
"2018-06-02 04","33896.829","1.446554",""
"2018-06-02 05","32819.643","1.390226",""
"2018-06-02 06","33119.816","1.494937",""
"2018-06-02 07","34394.207","1.55463",""
"2018-06-02 08","36596.868","1.654192",""
"2018-06-02 09","40434.721","1.858295",""
"2018-06-02 10","44698.946","2.054271",""
"2018-06-02 11","47730.035","2.193572",""
"2018-06-02 12","48037.327","2.207696",""
"2018-06-02 13","47770.919","2.195452",""
"2018-06-02 14","47249.736","2.171499",""
"2018-06-02 15","45055.533","2.070658",""
"2018-06-02 16","43324.729","1.991114",""
"2018-06-02 17","42465.603","1.95163",""
"2018-06-02 18","44298.194","2.035852",""
"2018-06-02 19","49263.15","2.298241",""
"2018-06-02 20","50498.786","2.355886",""
"2018-06-02 21","50426.109","2.352496",""
"2018-06-02 22","48147.836","2.246209",""
"2018-06-02 23","44798.498","2.089955",""
"2018-06-02 24","42385.673","1.97739",""
"2018-06-03 01","38362.004","1.654059",""
"2018-06-03 02","35925.688","1.485509",""
"2018-06-03 03","34212.515","1.356356",""
"2018-06-03 04","32979.53","1.255425",""
"2018-06-03 05","31913.309","1.077841",""
"2018-06-03 06","31799.569","0.95355",""
"2018-06-03 07","32831.085","0.972046",""
"2018-06-03 08","34064.649","1.01072",""
"2018-06-03 09","34902.123","1.341832",""
"2018-06-03 10","37321.452","1.562071",""
"2018-06-03 11","39254.264","1.68014",""
"2018-06-03 12","41101.275","1.821467",""
"2018-06-03 13","41448.923","1.802857",""
"2018-06-03 14","42271.369","1.809277",""
"2018-06-03 15","41983.595","1.796959",""
"2018-06-03 16","40638.423","1.79839",""
"2018-06-03 17","40996.026","1.788334",""
"2018-06-03 18","43596.281","1.965064",""
"2018-06-03 19","50198.597","2.319699",""
"2018-06-03 20","51982.418","2.40213",""
"2018-06-03 21","52212.196","2.412748",""
"2018-06-03 22","50416.032","2.329747",""
"2018-06-03 23","46767.76","2.161158",""
"2018-06-03 24","42024.199","1.941956",""
"2018-06-04 01","37271.943","1.684705",""
"2018-06-04 02","34995.342","1.489015",""
"2018-06-04 03","33452.123","1.417017",""
"2018-06-04 04","32610.412","1.257843",""
"2018-06-04 05","32725.755","1.262292",""
"2018-06-04 06","34194.896","1.357815",""
"2018-06-04 07","41936.598","1.821422",""
"2018-06-04 08","54015.614","2.441526",""
"2018-06-04 09","65939.075","3.097025",""
"2018-06-04 10","74663.559","3.506797",""
"2018-06-04 11","78200.809","5.257627",""
"2018-06-04 12","64644.981","4.795144",""
"2018-06-04 13","75753.275","5.604772",""
"2018-06-04 14","82946.386","6.000825",""
"2018-06-04 15","83819.049","6.063959",""
"2018-06-04 16","81434.436","5.804047",""
"2018-06-04 17","77007.325","6.402458",""
"2018-06-04 18","74222.315","6.273992",""
"2018-06-04 19","70216.151","5.922054",""
"2018-06-04 20","67150.912","5.66353",""
"2018-06-04 21","63536.421","5.358684",""
"2018-06-04 22","59278.856","4.999598",""
"2018-06-04 23","53334.639","4.457859",""
"2018-06-04 24","47337.546","3.00929",""
"2018-06-05 01","41730.632","2.573508",""
"2018-06-05 02","38226.73","1.666622",""
"2018-06-05 03","36722.268","1.438606",""
"2018-06-05 04","36125.739","1.415237",""
"2018-06-05 05","35532.744","1.392007",""
"2018-06-05 06","36854.561","1.46009",""
"2018-06-05 07","45383.883","2.658289",""
"2018-06-05 08","59402.141","3.663303",""
"2018-06-05 09","70457.607","5.881005",""
"2018-06-05 10","77757.711","7.030788",""
"2018-06-05 11","80733.319","7.29984",""
"2018-06-05 12","82386.483","7.449318",""
"2018-06-05 13","84134.922","7.60741",""
"2018-06-05 14","84970.765","7.682986",""
"2018-06-05 15","84266.458","7.906823",""
"2018-06-05 16","82498.645","9.799988",""
"2018-06-05 17","80285.357","9.795791",""
"2018-06-05 18","78601.86","9.19306",""
"2018-06-05 19","72114.07","7.914814",""
"2018-06-05 20","68372.526","7.40048",""
"2018-06-05 21","63916.613","6.494125",""
"2018-06-05 22","59301.283","5.290779",""
"2018-06-05 23","53212.954","3.880109",""
"2018-06-05 24","47657.39","3.541265",""
"2018-06-06 01","41149.264","2.526524",""
"2018-06-06 02","38374.031","1.579622",""
"2018-06-06 03","36556.25","1.331962",""
"2018-06-06 04","34967.497","1.097732",""
"2018-06-06 05","34836.581","1.054093",""
"2018-06-06 06","37068.38","1.460447",""
"2018-06-06 07","45527.198","3.504201",""
"2018-06-06 08","58617.287","5.102956",""
"2018-06-06 09","68726.587","6.112997",""
"2018-06-06 10","72884.137","6.482798",""
